#  Weerstation =De Bilt,,,,,,,,,,,,,,,,
#  Breedtegraad=  52.10; Lengtegraad=   5.18; Tijdzone=   1; Hoogte=   0. m,,,,,,,,,,,,,,,,
#  Y,M,D,H,GG,GD,GB,GN,T,RV,H,PS,U,D,N,R,h
#  -,-,-,-,W/m2,W/m2,W/m2,W/m2,C,%,g/kg,Pa,m/s,grd,-,mm,kJ/kg
#  ,,,,,,,,"x 0,1",,"x 0,1",,"x 0,1",,"x 0,1","x 0,1",
Y,M,D,H,GG,GD,GB,GN,T,RV,H,PS,U,D,N,R,h
2000,6,2,9,449,207,242,428,177,79,100,1600,40,225,3,0,43.06
2000,6,2,10,529,260,269,392,193,72,101,1612,50,225,4,0,44.95
2000,6,2,11,555,319,236,303,192,66,92,1469,50,248,5,0,42.57
2000,6,2,12,613,337,276,328,198,66,95,1525,50,225,5,0,43.95
2000,6,2,13,802,222,580,670,209,65,100,1607,50,225,0,0,46.34
2000,6,2,14,852,151,701,824,204,61,91,1462,50,248,0,0,43.55
2000,6,2,15,770,172,598,748,215,61,98,1565,50,248,0,0,46.45
2000,6,2,16,691,149,542,762,209,62,96,1533,30,270,0,0,45.33
2000,6,2,17,540,165,375,627,208,60,92,1474,40,270,0,0,44.21
2000,6,2,18,391,151,240,520,188,70,95,1519,40,270,2,0,42.92
2000,6,2,19,215,132,83,264,175,72,90,1440,40,360,6,0,40.33
2000,6,2,20,37,35,2,9,163,77,89,1427,20,270,9,0,38.85
2000,6,2,21,12,11,1,34,147,86,90,1439,10,270,2,0,37.46
2000,6,2,22,0,0,0,0,140,87,87,1391,10,270,2,0,35.99
2000,6,2,23,0,0,0,0,134,91,87,1399,10,270,2,0,35.38
2000,6,2,24,0,0,0,0,127,92,84,1351,10,68,2,0,33.91
2000,6,3,1,0,0,0,0,116,95,81,1298,10,270,5,0,32.03
2000,6,3,2,0,0,0,0,115,96,81,1303,10,23,5,0,31.93
2000,6,3,3,0,0,0,0,110,96,78,1260,10,270,5,0,30.66
2000,6,3,4,0,0,0,0,108,98,79,1269,20,68,5,0,30.71
2000,6,3,5,13,13,0,1,103,98,76,1228,10,270,5,0,29.44
2000,6,3,6,81,58,23,168,120,98,86,1375,20,68,7,0,33.69
2000,6,3,7,189,118,71,253,143,93,94,1516,20,90,6,0,38.06
2000,6,3,8,252,187,65,151,163,85,98,1576,20,90,7,0,41.12
2000,6,3,9,414,226,188,331,181,76,98,1579,30,90,5,0,42.96
2000,6,3,10,452,293,159,232,196,76,108,1734,30,90,6,0,47.03
2000,6,3,11,662,255,407,520,208,67,103,1646,30,113,2,0,46.99
2000,6,3,12,752,243,509,604,228,63,109,1749,20,135,0,0,50.57
2000,6,3,13,767,256,511,590,238,59,109,1740,30,135,1,0,51.59
2000,6,3,14,761,245,516,605,247,52,101,1619,20,113,0,0,50.49
2000,6,3,15,594,315,279,349,243,59,112,1793,30,135,4,0,52.87
2000,6,3,16,231,217,14,20,236,63,115,1836,30,90,9,0,52.91
2000,6,3,17,153,146,7,12,234,63,113,1814,30,45,9,12,52.20
2000,6,3,18,44,43,1,2,200,90,132,2105,20,90,9,6,53.51
2000,6,3,19,105,98,7,21,199,88,128,2045,40,90,9,3,52.39
2000,6,3,20,14,14,0,1,190,90,124,1978,30,113,5,9,50.46
2000,6,3,21,0,0,0,0,184,93,123,1969,40,135,5,47,49.59
2000,6,3,22,0,0,0,0,178,95,121,1937,60,90,5,14,48.46
2000,6,3,23,0,0,0,0,178,95,121,1937,40,113,5,22,48.46
2000,6,3,24,0,0,0,0,176,96,121,1932,20,113,5,1,48.26
2000,6,4,1,0,0,0,0,175,96,120,1920,30,135,5,0,47.90
2000,6,4,2,0,0,0,0,174,96,119,1908,40,158,5,2,47.55
2000,6,4,3,0,0,0,0,173,96,119,1896,20,135,5,0,47.44
2000,6,4,4,0,0,0,0,171,96,117,1872,20,158,5,0,46.73
2000,6,4,5,0,0,0,0,173,96,119,1896,20,158,5,0,47.44
2000,6,4,6,1,1,0,0,175,97,121,1940,30,203,5,0,48.15
2000,6,4,7,13,13,0,0,172,97,119,1904,50,248,5,0,47.34
2000,6,4,8,54,53,1,3,164,94,110,1754,40,270,9,0,44.25
2000,6,4,9,154,146,8,14,167,90,107,1711,50,248,9,0,43.80
2000,6,4,10,344,298,46,67,179,84,108,1723,40,248,8,0,45.28
2000,6,4,11,637,274,363,463,191,72,99,1592,60,248,3,0,44.24
2000,6,4,12,640,325,315,373,189,71,97,1551,50,270,4,0,43.53
2000,6,4,13,553,374,179,207,202,64,94,1515,60,248,6,0,44.10
2000,6,4,14,761,246,515,603,200,64,93,1497,50,248,0,0,43.64
2000,6,4,15,655,279,376,469,212,60,94,1511,60,225,2,0,45.13
2000,6,4,16,536,279,257,360,201,58,85,1365,50,248,4,0,41.72
2000,6,4,17,501,202,299,498,201,63,92,1483,30,270,2,0,43.49
2000,6,4,18,370,169,201,432,182,63,82,1317,40,293,3,0,39.02
2000,6,4,19,228,130,98,308,168,66,79,1263,40,270,5,0,36.84
2000,6,4,20,102,75,27,158,158,65,72,1167,40,270,7,0,34.05
2000,6,4,21,12,11,1,25,139,79,78,1255,20,315,5,0,33.62
2000,6,4,22,0,0,0,0,120,84,73,1178,10,270,5,0,30.43
2000,6,4,23,0,0,0,0,102,94,73,1170,0,360,5,0,28.59
2000,6,4,24,0,0,0,0,96,97,72,1160,10,270,5,0,27.73
2000,6,5,1,0,0,0,0,88,97,68,1099,10,113,9,0,25.91
2000,6,5,2,0,0,0,0,86,98,68,1095,10,158,9,0,25.70
2000,6,5,3,0,0,0,0,81,99,66,1069,10,270,9,0,24.69
2000,6,5,4,1,1,0,3,73,98,62,1002,10,158,9,0,22.88
2000,6,5,5,19,19,0,3,83,99,67,1084,10,270,9,0,25.15
2000,6,5,6,101,54,47,345,101,99,76,1224,10,113,4,0,29.24
2000,6,5,7,179,122,57,202,117,98,84,1348,10,270,6,0,32.88
2000,6,5,8,274,185,89,207,148,83,87,1397,0,360,6,0,36.81
2000,6,5,9,276,244,32,56,157,80,89,1427,10,270,9,0,38.23
2000,6,5,10,161,154,7,10,157,82,91,1463,20,315,9,1,38.74
2000,6,5,11,120,117,3,4,151,88,94,1510,30,23,9,5,38.88
2000,6,5,12,122,119,3,4,146,91,94,1512,30,23,9,17,38.37
2000,6,5,13,116,113,3,3,142,94,95,1522,40,23,9,6,38.21
2000,6,5,14,89,87,2,2,134,91,87,1399,30,23,9,1,35.38
2000,6,5,15,108,105,3,3,136,94,91,1464,30,360,9,0,36.59
2000,6,5,16,113,110,3,5,136,93,90,1449,30,360,9,10,36.34
2000,6,5,17,75,73,2,3,130,92,86,1378,30,270,9,11,34.72
2000,6,5,18,56,55,1,3,131,96,90,1447,30,270,9,3,35.82
2000,6,5,19,31,30,1,2,131,95,89,1432,30,315,9,3,35.57
2000,6,5,20,14,14,0,1,129,96,89,1429,20,293,9,0,35.37
2000,6,5,21,2,2,0,1,120,95,83,1332,30,293,9,0,32.94
2000,6,5,22,0,0,0,0,120,95,83,1332,20,293,9,0,32.94
2000,6,5,23,0,0,0,0,118,94,81,1301,20,293,9,0,32.23
2000,6,5,24,0,0,0,0,118,95,82,1315,30,270,9,0,32.48
2000,6,6,1,0,0,0,0,117,95,81,1306,20,270,8,0,32.13
2000,6,6,2,0,0,0,0,117,94,80,1293,30,270,8,0,31.88
2000,6,6,3,0,0,0,0,117,94,80,1293,30,270,8,0,31.88
2000,6,6,4,0,0,0,0,115,94,79,1276,20,293,8,0,31.42
2000,6,6,5,0,0,0,0,115,94,79,1276,20,270,8,0,31.42
2000,6,6,6,2,2,0,0,112,94,78,1250,40,315,8,0,30.87
2000,6,6,7,17,17,0,1,111,95,78,1255,20,293,8,0,30.76
2000,6,6,8,45,44,1,2,115,93,78,1262,30,270,9,0,31.17
2000,6,6,9,52,51,1,2,117,91,78,1251,30,270,9,0,31.38
2000,6,6,10,85,83,2,3,118,92,79,1273,30,270,9,0,31.73
2000,6,6,11,205,195,10,13,129,85,79,1265,30,270,9,0,32.85
2000,6,6,12,213,203,10,12,135,79,76,1223,40,270,9,0,32.71
2000,6,6,13,310,289,21,24,139,75,74,1191,40,270,9,0,32.61
2000,6,6,14,502,374,128,150,152,69,74,1192,40,293,7,0,33.94
2000,6,6,15,637,293,344,428,163,70,81,1298,40,270,3,0,36.83
2000,6,6,16,475,304,171,238,162,70,80,1289,40,293,6,0,36.47
2000,6,6,17,380,260,120,198,154,71,77,1242,30,293,7,0,34.90
2000,6,6,18,149,140,9,19,145,76,78,1255,30,270,9,0,34.23
2000,6,6,19,62,60,2,7,142,80,81,1296,20,293,9,0,34.68
2000,6,6,20,66,61,5,26,139,84,83,1334,20,270,9,0,34.88
2000,6,6,21,5,5,0,3,130,89,83,1333,20,248,8,43,33.96
2000,6,6,22,0,0,0,0,127,94,86,1381,20,203,8,140,34.41
2000,6,6,23,0,0,0,0,102,96,74,1195,10,180,8,0,28.84
2000,6,6,24,0,0,0,0,105,97,77,1232,20,203,8,0,29.90
2000,6,7,1,0,0,0,0,116,97,82,1325,30,270,6,0,32.28
2000,6,7,2,0,0,0,0,115,95,80,1289,40,270,6,0,31.67
2000,6,7,3,0,0,0,0,108,94,76,1218,30,270,6,0,29.95
2000,6,7,4,0,0,0,0,110,93,76,1221,30,270,6,0,30.16
2000,6,7,5,9,9,0,2,117,92,79,1265,30,270,6,0,31.63
2000,6,7,6,52,48,4,26,122,90,80,1279,30,270,9,0,32.39
2000,6,7,7,44,43,1,4,123,90,80,1288,40,270,9,2,32.49
2000,6,7,8,94,90,4,9,125,88,79,1276,40,270,9,0,32.44
2000,6,7,9,173,163,10,17,129,82,76,1220,40,270,9,0,32.10
2000,6,7,10,225,211,14,20,131,83,78,1251,40,293,9,0,32.81
2000,6,7,11,244,230,14,18,141,77,77,1239,40,315,9,0,33.57
2000,6,7,12,267,251,16,19,138,79,77,1247,40,270,9,0,33.27
2000,6,7,13,570,371,199,229,150,74,78,1262,40,293,6,0,34.75
2000,6,7,14,763,247,516,602,152,67,72,1157,50,293,0,0,33.44
2000,6,7,15,694,252,442,549,157,63,70,1124,50,293,1,0,33.44
2000,6,7,16,434,313,121,168,148,67,70,1128,40,315,7,0,32.53
2000,6,7,17,421,250,171,283,155,67,73,1180,40,315,5,0,34.00
2000,6,7,18,461,92,369,783,156,62,68,1099,30,315,0,0,32.84
2000,6,7,19,316,66,250,770,148,57,59,960,30,293,0,0,29.75
2000,6,7,20,138,66,72,405,132,63,59,956,30,315,4,0,28.13
2000,6,7,21,30,29,1,36,111,72,59,951,20,315,9,0,25.99
2000,6,7,22,0,0,0,0,89,88,62,1004,10,270,6,0,24.50
2000,6,7,23,0,0,0,0,74,94,60,968,0,360,6,0,22.48
2000,6,7,24,0,0,0,0,67,96,58,942,0,360,6,0,21.26
2000,6,8,1,0,0,0,0,63,97,57,926,10,135,0,0,20.61
2000,6,8,2,0,0,0,0,64,97,58,933,10,90,0,0,20.96
2000,6,8,3,0,0,0,0,63,98,58,936,10,270,0,0,20.86
2000,6,8,4,0,0,0,0,57,98,56,898,10,135,0,0,19.75
2000,6,8,5,14,14,0,7,56,98,55,891,10,135,0,0,19.39
2000,6,8,6,94,59,35,253,82,99,67,1077,20,113,6,0,25.04
2000,6,8,7,224,105,119,417,117,86,73,1183,20,135,3,0,30.12
2000,6,8,8,350,153,197,456,135,79,76,1223,40,135,3,0,32.71
2000,6,8,9,540,133,407,712,152,68,73,1175,40,158,0,0,33.69
2000,6,8,10,675,138,537,776,168,61,73,1167,40,135,0,0,35.32
2000,6,8,11,781,141,640,815,175,56,70,1120,30,135,0,0,35.28
2000,6,8,12,846,150,696,822,185,57,75,1214,40,113,0,0,37.56
2000,6,8,13,883,156,727,834,192,50,69,1113,40,135,0,0,36.76
2000,6,8,14,872,154,718,837,204,44,65,1055,50,135,0,0,36.97
2000,6,8,15,814,144,670,831,208,45,69,1106,50,135,0,0,38.39
2000,6,8,16,709,138,571,793,217,45,73,1169,50,158,0,0,40.32
2000,6,8,17,577,138,439,724,219,44,72,1157,50,135,0,0,40.27
2000,6,8,18,425,132,293,621,216,42,67,1084,70,113,0,0,38.70
2000,6,8,19,271,110,161,493,211,43,67,1076,70,113,2,0,38.19
2000,6,8,20,123,75,48,270,199,52,75,1209,50,90,6,0,38.99
2000,6,8,21,25,22,3,77,184,55,72,1164,50,90,0,0,36.70
2000,6,8,22,0,0,0,0,169,63,75,1213,50,90,0,0,35.93
2000,6,8,23,0,0,0,0,161,66,75,1208,40,90,0,0,35.11
2000,6,8,24,0,0,0,0,150,69,73,1177,40,90,0,0,33.49
2000,6,9,1,0,0,0,0,146,73,75,1213,40,90,1,0,33.58
2000,6,9,2,0,0,0,0,141,75,75,1207,40,90,1,0,33.07
2000,6,9,3,0,0,0,0,142,75,75,1215,40,113,1,0,33.17
2000,6,9,4,0,0,0,0,140,75,75,1199,40,113,1,0,32.97
2000,6,9,5,13,13,0,1,138,77,76,1215,40,113,1,0,33.02
2000,6,9,6,87,61,26,187,156,71,78,1258,40,113,7,0,35.36
2000,6,9,7,213,112,101,354,170,68,82,1318,50,135,4,0,37.80
2000,6,9,8,354,150,204,471,186,68,91,1458,30,135,2,0,41.71
2000,6,9,9,493,178,315,550,207,63,96,1539,40,158,1,0,45.12
2000,6,9,10,626,190,436,630,224,65,110,1761,40,180,0,0,50.41
2000,6,9,11,724,204,520,662,238,63,116,1858,40,158,0,0,53.37
2000,6,9,12,781,219,562,663,251,60,120,1913,40,135,0,0,55.72
2000,6,9,13,825,204,621,712,263,58,124,1986,40,158,0,0,57.97
2000,6,9,14,802,211,591,688,275,55,127,2020,40,180,0,0,59.97
2000,6,9,15,690,257,433,536,280,57,135,2156,40,158,1,0,62.52
2000,6,9,16,619,228,391,541,291,50,126,2016,40,180,1,0,61.37
2000,6,9,17,549,168,381,627,289,50,125,1993,40,180,0,0,60.91
2000,6,9,18,403,152,251,529,288,47,116,1862,30,180,2,0,58.51
2000,6,9,19,235,133,102,312,281,52,124,1978,30,180,5,0,59.83
2000,6,9,20,67,62,5,26,230,65,114,1827,50,270,9,0,52.04
2000,6,9,21,12,11,1,15,207,71,108,1734,30,315,1,0,48.16
2000,6,9,22,0,0,0,0,183,82,108,1725,10,270,1,0,45.69
2000,6,9,23,0,0,0,0,176,85,107,1711,20,270,1,0,44.72
2000,6,9,24,0,0,0,0,176,83,104,1671,30,293,1,0,43.96
2000,6,10,1,0,0,0,0,165,89,104,1671,20,315,5,0,42.84
2000,6,10,2,0,0,0,0,158,92,103,1652,20,270,5,0,41.87
2000,6,10,3,0,0,0,0,162,90,103,1658,20,315,5,0,42.28
2000,6,10,4,0,0,0,0,161,89,102,1629,20,293,5,0,41.92
2000,6,10,5,8,8,0,1,153,89,96,1547,30,293,5,0,39.59
2000,6,10,6,64,59,5,39,155,89,98,1567,20,293,9,0,40.30
2000,6,10,7,141,123,18,61,159,87,98,1572,30,270,9,0,40.71
2000,6,10,8,190,174,16,36,165,85,100,1596,30,315,9,0,41.83
2000,6,10,9,262,239,23,39,170,84,102,1628,20,293,9,0,42.84
2000,6,10,10,359,301,58,84,183,78,102,1641,20,293,8,0,44.18
2000,6,10,11,552,323,229,291,194,75,106,1690,30,293,5,0,46.32
2000,6,10,12,609,342,267,314,193,72,101,1612,40,293,5,0,44.95
2000,6,10,13,640,346,294,336,194,75,106,1690,50,315,4,0,46.32
2000,6,10,14,709,293,416,483,194,69,97,1555,30,293,2,0,44.04
2000,6,10,15,683,264,419,519,199,68,99,1581,30,270,2,0,45.06
2000,6,10,16,651,201,450,622,198,63,91,1455,30,293,0,0,42.93
2000,6,10,17,474,227,247,405,198,65,94,1501,40,315,3,0,43.69
2000,6,10,18,376,173,203,427,185,64,85,1363,40,270,3,0,40.09
2000,6,10,19,230,136,94,286,175,65,81,1300,30,315,5,0,38.06
2000,6,10,20,89,78,11,58,165,67,78,1258,30,293,9,0,36.28
2000,6,10,21,30,29,1,28,150,71,75,1211,20,293,9,0,33.99
2000,6,10,22,0,0,0,0,132,82,77,1244,10,270,5,0,32.66
2000,6,10,23,0,0,0,0,122,89,79,1265,20,293,5,0,32.14
2000,6,10,24,0,0,0,0,120,87,76,1220,20,293,5,0,31.18
2000,6,11,1,0,0,0,0,109,92,75,1200,20,270,6,0,29.81
2000,6,11,2,0,0,0,0,116,90,76,1229,30,270,6,0,30.77
2000,6,11,3,0,0,0,0,104,92,72,1160,20,270,6,0,28.54
2000,6,11,4,0,0,0,0,91,95,68,1098,0,360,6,0,26.21
2000,6,11,5,13,13,0,5,83,97,66,1062,20,180,6,0,24.90
2000,6,11,6,86,61,25,173,110,98,80,1286,10,270,7,0,31.16
2000,6,11,7,222,108,114,399,135,84,81,1300,30,248,4,0,33.97
2000,6,11,8,386,125,261,601,144,74,75,1214,30,270,0,0,33.38
2000,6,11,9,545,129,416,726,158,69,77,1239,30,293,0,0,35.31
2000,6,11,10,655,162,493,712,168,65,77,1244,40,293,0,0,36.33
2000,6,11,11,600,300,300,381,170,70,84,1357,30,270,4,0,38.30
2000,6,11,12,458,371,87,103,175,74,92,1480,30,248,8,0,40.83
2000,6,11,13,599,364,235,269,190,67,92,1473,30,248,5,0,42.37
2000,6,11,14,392,358,34,39,187,70,94,1510,30,248,9,0,42.57
2000,6,11,15,287,268,19,24,180,68,87,1404,30,270,9,0,40.08
2000,6,11,16,247,231,16,22,187,68,91,1467,30,270,9,0,41.81
2000,6,11,17,250,231,19,31,179,72,92,1477,40,293,9,0,41.24
2000,6,11,18,247,207,40,84,179,65,83,1333,30,293,8,0,38.97
2000,6,11,19,102,96,6,18,171,67,81,1307,30,293,9,0,37.65
2000,6,11,20,63,59,4,22,162,66,76,1216,30,270,9,0,35.47
2000,6,11,21,28,25,3,68,150,73,77,1245,40,270,6,0,34.49
2000,6,11,22,0,0,0,0,128,81,74,1197,20,225,6,0,31.49
2000,6,11,23,0,0,0,0,114,87,73,1173,20,225,6,0,29.81
2000,6,11,24,0,0,0,0,130,87,81,1303,40,248,6,0,33.46
2000,6,12,1,0,0,0,0,131,89,83,1342,40,225,7,0,34.06
2000,6,12,2,0,0,0,0,127,85,78,1248,40,225,7,0,32.40
2000,6,12,3,0,0,0,0,120,88,77,1234,40,225,7,0,31.43
2000,6,12,4,0,0,0,0,114,90,75,1213,30,203,7,0,30.32
2000,6,12,5,7,7,0,3,111,93,76,1229,30,225,7,0,30.26
2000,6,12,6,37,35,2,13,124,93,83,1339,30,203,9,0,33.35
2000,6,12,7,79,75,4,14,136,92,89,1433,30,225,9,0,36.08
2000,6,12,8,170,158,12,29,145,86,88,1420,30,203,9,0,36.75
2000,6,12,9,310,250,60,105,168,80,95,1531,50,225,8,0,40.87
2000,6,12,10,286,264,22,32,156,81,89,1436,40,225,9,0,38.13
2000,6,12,11,276,258,18,23,168,77,92,1473,60,225,9,0,40.12
2000,6,12,12,345,319,26,31,167,77,91,1464,60,225,9,0,39.76
2000,6,12,13,276,260,16,19,169,80,96,1541,50,248,9,0,41.23
2000,6,12,14,431,372,59,69,185,76,101,1619,40,225,8,0,44.13
2000,6,12,15,556,337,219,271,197,73,105,1676,50,248,5,0,46.37
2000,6,12,16,592,252,340,470,205,71,107,1713,50,248,2,0,47.70
2000,6,12,17,485,222,263,430,198,68,98,1571,40,248,3,0,44.70
2000,6,12,18,399,159,240,502,209,72,111,1780,30,248,2,0,49.12
2000,6,12,19,258,124,134,403,204,72,108,1726,40,248,3,0,47.85
2000,6,12,20,117,80,37,200,192,76,106,1691,30,248,7,0,46.11
2000,6,12,21,30,28,2,53,176,84,106,1691,30,225,9,0,44.47
2000,6,12,22,0,0,0,0,165,89,104,1671,30,225,7,0,42.84
2000,6,12,23,0,0,0,0,156,93,103,1648,20,203,7,0,41.66
2000,6,12,24,0,0,0,0,152,96,104,1658,30,203,7,0,41.50
2000,6,13,1,0,0,0,0,152,91,98,1572,30,203,9,0,39.99
2000,6,13,2,0,0,0,0,148,90,94,1515,40,203,9,0,38.57
2000,6,13,3,0,0,0,0,142,91,92,1474,40,203,9,0,37.45
2000,6,13,4,0,0,0,0,147,93,97,1556,50,248,9,0,39.23
2000,6,13,5,2,2,0,10,148,94,99,1583,30,248,9,0,39.83
2000,6,13,6,18,18,0,3,151,93,100,1596,30,248,9,0,40.39
2000,6,13,7,61,59,2,8,156,90,100,1595,40,225,9,0,40.90
2000,6,13,8,119,113,6,14,160,89,101,1618,40,248,9,0,41.57
2000,6,13,9,136,130,6,11,158,87,97,1562,40,248,9,0,40.35
2000,6,13,10,186,177,9,14,156,89,98,1578,40,248,9,0,40.40
2000,6,13,11,310,287,23,29,171,80,97,1560,50,225,9,0,41.68
2000,6,13,12,375,344,31,37,181,81,105,1683,50,248,9,0,44.73
2000,6,13,13,308,288,20,23,182,80,104,1672,30,248,9,0,44.58
2000,6,13,14,244,231,13,15,176,83,104,1671,30,270,9,0,43.96
2000,6,13,15,294,274,20,25,175,82,102,1640,30,270,9,0,43.36
2000,6,13,16,398,317,81,111,184,78,103,1651,40,270,8,0,44.53
2000,6,13,17,372,266,106,173,190,80,110,1758,40,315,7,0,46.92
2000,6,13,18,290,208,82,171,192,78,108,1736,20,293,7,0,46.62
2000,6,13,19,202,145,57,171,196,74,105,1688,20,270,7,0,46.27
2000,6,13,20,65,61,4,23,187,79,106,1704,20,293,9,0,45.60
2000,6,13,21,12,11,1,11,178,82,104,1672,20,270,9,0,44.17
2000,6,13,22,2,2,0,0,171,86,105,1677,20,248,9,0,43.70
2000,6,13,23,0,0,0,0,171,84,102,1638,20,270,9,0,42.95
2000,6,13,24,0,0,0,0,169,85,102,1637,20,270,9,0,42.74
2000,6,14,1,0,0,0,0,164,88,102,1642,20,248,9,0,42.23
2000,6,14,2,0,0,0,0,159,91,103,1644,30,248,9,0,41.97
2000,6,14,3,0,0,0,0,156,93,103,1648,30,248,9,2,41.66
2000,6,14,4,0,0,0,0,153,96,104,1669,20,225,9,3,41.60
2000,6,14,5,0,0,0,0,153,97,105,1687,30,248,9,1,41.86
2000,6,14,6,5,5,0,0,153,97,105,1687,30,225,9,1,41.86
2000,6,14,7,48,46,2,5,156,97,107,1719,30,225,9,0,42.67
2000,6,14,8,195,179,16,38,164,93,108,1735,30,225,9,0,43.74
2000,6,14,9,430,222,208,363,184,83,110,1757,50,248,4,0,46.30
2000,6,14,10,400,303,97,140,193,77,108,1724,40,225,7,0,46.72
2000,6,14,11,411,343,68,87,190,72,99,1582,40,248,8,0,44.14
2000,6,14,12,441,369,72,84,198,68,98,1571,50,248,8,0,44.70
2000,6,14,13,239,227,12,14,187,79,106,1704,50,248,9,0,45.60
2000,6,14,14,212,202,10,11,190,81,111,1780,70,248,9,0,47.17
2000,6,14,15,231,219,12,15,180,83,107,1713,60,248,9,0,45.13
2000,6,14,16,313,288,25,35,188,80,108,1736,50,248,9,0,46.21
2000,6,14,17,271,249,22,37,191,78,108,1725,50,248,9,0,46.51
2000,6,14,18,200,184,16,33,195,76,108,1723,60,248,9,0,46.93
2000,6,14,19,83,79,4,12,191,79,109,1747,50,248,9,0,46.77
2000,6,14,20,33,32,1,6,178,82,104,1672,60,248,9,9,44.17
2000,6,14,21,5,5,0,2,163,93,108,1724,40,270,9,24,43.64
2000,6,14,22,0,0,0,0,157,96,107,1713,50,248,9,1,42.77
2000,6,14,23,0,0,0,0,153,96,104,1669,40,270,9,0,41.60
2000,6,14,24,0,0,0,0,152,96,104,1658,40,270,9,0,41.50
2000,6,15,1,0,0,0,0,152,96,104,1658,30,270,6,0,41.50
2000,6,15,2,0,0,0,0,151,96,103,1648,30,270,6,0,41.15
2000,6,15,3,0,0,0,0,152,96,104,1658,40,270,6,1,41.50
2000,6,15,4,0,0,0,0,151,96,103,1648,30,270,6,0,41.15
2000,6,15,5,4,4,0,35,141,94,94,1513,30,293,6,0,37.86
2000,6,15,6,37,35,2,13,139,93,92,1477,20,293,9,0,37.15
2000,6,15,7,107,100,7,26,145,89,92,1470,30,315,9,0,37.76
2000,6,15,8,195,179,16,38,150,87,92,1484,30,315,9,0,38.27
2000,6,15,9,334,250,84,147,157,80,89,1427,30,315,7,0,38.23
2000,6,15,10,407,302,105,151,167,78,92,1483,40,315,7,0,40.01
2000,6,15,11,488,341,147,187,175,72,90,1440,40,293,7,0,40.33
2000,6,15,12,482,371,111,130,168,75,89,1435,30,315,8,0,39.36
2000,6,15,13,459,381,78,89,178,68,86,1386,40,315,8,0,39.62
2000,6,15,14,627,344,283,328,183,63,82,1325,50,315,5,0,39.13
2000,6,15,15,588,325,263,324,179,55,70,1128,50,270,5,0,35.69
2000,6,15,16,723,129,594,816,187,51,68,1100,50,315,0,0,36.00
2000,6,15,17,553,171,382,621,190,51,70,1121,50,315,0,0,36.81
2000,6,15,18,295,208,87,180,165,56,65,1051,50,315,7,0,33.00
2000,6,15,19,236,138,98,293,161,55,62,1007,50,315,5,0,31.83
2000,6,15,20,108,83,25,133,149,61,64,1034,30,315,8,0,31.12
2000,6,15,21,21,19,2,32,133,70,66,1069,20,315,6,0,29.99
2000,6,15,22,0,0,0,0,124,73,65,1051,20,293,6,0,28.82
2000,6,15,23,0,0,0,0,100,89,68,1093,10,270,6,0,27.13
2000,6,15,24,0,0,0,0,95,93,69,1104,10,270,6,0,26.87
2000,6,16,1,0,0,0,0,89,95,67,1083,10,315,1,0,25.76
2000,6,16,2,0,0,0,0,85,97,67,1077,10,315,1,0,25.35
2000,6,16,3,0,0,0,0,82,97,65,1055,10,270,1,0,24.54
2000,6,16,4,0,0,0,0,71,97,61,979,10,270,1,0,22.42
2000,6,16,5,13,13,0,7,76,99,64,1034,10,270,1,0,23.68
2000,6,16,6,78,62,16,109,96,98,73,1172,10,270,8,0,27.98
2000,6,16,7,193,121,72,250,117,84,72,1155,20,270,6,0,29.87
2000,6,16,8,381,130,251,578,133,69,65,1054,30,315,1,0,29.74
2000,6,16,9,527,148,379,661,146,64,66,1064,20,360,0,0,31.31
2000,6,16,10,548,253,295,426,152,57,61,985,30,360,3,0,30.66
2000,6,16,11,547,325,222,282,151,61,65,1047,30,270,5,0,31.57
2000,6,16,12,658,318,340,399,164,48,55,895,30,360,3,0,30.37
2000,6,16,13,692,319,373,426,179,51,65,1046,30,360,3,0,34.42
2000,6,16,14,810,207,603,699,178,45,57,917,40,270,0,0,32.30
2000,6,16,15,808,144,664,817,180,49,63,1012,40,270,0,0,34.02
2000,6,16,16,687,171,516,709,176,46,57,926,40,360,0,0,32.10
2000,6,16,17,625,111,514,836,176,52,65,1047,40,23,0,0,34.12
2000,6,16,18,460,107,353,731,166,56,66,1058,50,23,0,0,33.35
2000,6,16,19,241,136,105,311,158,58,65,1041,40,45,5,0,32.28
2000,6,16,20,134,78,56,295,147,60,62,1004,40,45,5,0,30.41
2000,6,16,21,35,30,5,99,133,68,64,1039,30,45,8,0,29.49
2000,6,16,22,0,0,0,0,109,80,65,1043,10,45,1,0,27.29
2000,6,16,23,0,0,0,0,110,76,62,998,30,45,1,0,26.64
2000,6,16,24,0,0,0,0,106,78,62,997,30,45,1,0,26.23
2000,6,17,1,0,0,0,0,84,90,62,992,10,90,0,0,23.99
2000,6,17,2,0,0,0,0,76,94,61,981,10,113,0,0,22.93
2000,6,17,3,0,0,0,0,64,96,57,923,10,90,0,0,20.71
2000,6,17,4,1,1,0,4,70,95,59,952,10,90,0,0,21.82
2000,6,17,5,17,17,0,9,61,96,56,904,10,158,0,0,20.15
2000,6,17,6,96,60,36,252,92,93,67,1082,10,270,6,0,26.06
2000,6,17,7,229,104,125,435,115,78,66,1058,20,135,3,0,28.16
2000,6,17,8,387,124,263,605,131,72,67,1085,30,135,0,0,30.04
2000,6,17,9,539,136,403,704,147,65,67,1087,30,113,0,0,31.67
